city,mode,metric,jobs,fun,threshold,ac_mean,ac_median,wt_mean,wt_median
man,walk,pfca,abs,gaussian,30,26.29838931569234,14.857511692826973,29.672919256369937,19.8044875003876
man,walk,pfca,abs,gaussian,45,25.231093628362117,15.010919177078167,29.06222668935501,19.5667768489876
man,walk,pfca,abs,gaussian,60,25.022821407029934,15.054988181356123,28.95142748862435,19.7894325937423
man,walk,pfca,rel,binary,15,1.73403426025293e-5,1.2576623923852793e-6,4.497755156121054e-6,1.78215292300421e-6
man,walk,pfca,rel,binary,30,2.5314195739122775e-5,8.163062397945263e-6,1.8711087217474543e-5,1.09793997032954e-5
man,walk,pfca,rel,binary,45,4.598903666848226e-5,2.023702445791969e-5,4.315139264139074e-5,2.73598579447716e-5
man,walk,pfca,rel,binary,60,6.701003829773319e-5,4.016634596307585e-5,7.768841514526367e-5,5.23141373704222e-5
man,walk,pfca,rel,gaussian,15,1.483595946871174e-4,4.6666503727600806e-5,1.1254267500715403e-4,6.57141919860821e-5
man,walk,pfca,rel,gaussian,30,7.369488816379857e-5,4.163459021963254e-5,8.315119378002252e-5,5.54972958215174e-5
man,walk,pfca,rel,gaussian,45,7.07040496234104e-5,4.2064477664816706e-5,8.143987526966139e-5,5.48311690994595e-5
man,walk,pfca,rel,gaussian,60,7.012041699578241e-5,4.2187970411949176e-5,8.112938725427513e-5,5.54551080795907e-5
nat,walk,2sfca,abs,binary,15,9.645575371643089,1.140313272117122,2.1828146934510486,0.689756097560976
nat,walk,2sfca,abs,binary,30,48.08014582435725,7.095948631145128,9.336834683365803,3.2962962962963
nat,walk,2sfca,abs,binary,45,111.41256269303786,17.576171875,20.323895561741075,8.14859658778206
nat,walk,2sfca,abs,binary,60,201.64640121203016,31.16636690647482,33.81928743305524,14.3049667826637
nat,walk,2sfca,abs,gaussian,15,105497.16487800013,14000.97987120337,14887.012812587644,6389.7375376955415
nat,walk,2sfca,abs,gaussian,30,705.132192398035,106.80491815160502,110.66574358511724,47.25853265577117
nat,walk,2sfca,abs,gaussian,45,343.1167346349504,52.73767130839283,55.79486375710505,23.748845317773842
nat,walk,2sfca,abs,gaussian,60,272.9807693299979,41.30284748064234,45.01008008681993,19.024051681083687
nat,walk,2sfca,rel,binary,15,4.6878707651991144e-5,5.542065709467146e-6,1.0608753540363578e-5,3.35230125761084e-6
nat,walk,2sfca,rel,binary,30,2.3367554688250768e-4,3.4487201496651995e-5,4.537818913356501e-5,1.60204139674969e-5
nat,walk,2sfca,rel,binary,45,5.414790465067258e-4,8.542240262738389e-5,9.877668481959737e-5,3.96032027633802e-5
nat,walk,2sfca,rel,binary,60,9.800268337838516e-4,1.5147245721376204e-4,1.643659841416787e-4,6.95239350622277e-5
nat,walk,2sfca,rel,gaussian,15,0.5127294702365915,0.068046520496138,0.07235275186428412,0.031054926892511235
nat,walk,2sfca,rel,gaussian,30,0.003427031009535737,5.190853153813499e-4,5.37849411852472e-4,2.2968240370035948e-4
nat,walk,2sfca,rel,gaussian,45,0.001667590420862334,2.563117056532632e-4,2.7117004489349056e-4,1.1542237075844128e-4
nat,walk,2sfca,rel,gaussian,60,0.001326720821409815,2.0073702580066847e-4,2.1875464184189006e-4,9.245928031787014e-5
nat,walk,bfca,abs,binary,15,55.73244544840519,7.747372236317506,18.95099858097389,5.77794010226443
nat,walk,bfca,abs,binary,30,1125.4262595648465,174.33984304102995,332.55994764431045,104.142441860465
nat,walk,bfca,abs,binary,45,5900.8612757497085,932.0792079207921,1562.6370546456594,523.5
nat,walk,bfca,abs,binary,60,18581.222315796447,2665.881355932203,4309.75848620979,1402.04134929271
nat,walk,bfca,abs,gaussian,15,1018794.2832658931,169634.47648346535,239185.86876704099,95677.39544479286
nat,walk,bfca,abs,gaussian,30,27196.123628308163,4089.785022395441,6253.226224319874,2286.972607481961
nat,walk,bfca,abs,gaussian,45,21063.8639390755,3096.720147731349,4845.723067154948,1662.3636555273597
nat,walk,bfca,abs,gaussian,60,20163.30986637592,2928.7886726291968,4648.46168475776,1572.4052684645121
nat,walk,bfca,rel,binary,15,2.708666840743657e-4,3.7653202027243466e-5,9.210423307691582e-5,2.80815145233404e-5
nat,walk,bfca,rel,binary,30,0.005469712958868011,8.473135317610663e-4,0.001616283110306919,5.06145346237607e-4
nat,walk,bfca,rel,binary,45,0.028678926863613736,0.004530022006263692,0.007594612330360522,0.00254427574408523
nat,walk,bfca,rel,binary,60,0.09030707398956263,0.01295651818626044,0.02094596748677944,0.00681409703382992
nat,walk,bfca,rel,gaussian,15,4.9514681626095625,0.8244448593648076,1.162473360519455,0.46500415756912483
nat,walk,bfca,rel,gaussian,30,0.13217657627630863,0.019876868827132337,0.03039146476564413,0.011114974083292642
nat,walk,bfca,rel,gaussian,45,0.10237302406284873,0.015050448821571905,0.023550822659630568,0.008079296134875093
nat,walk,bfca,rel,gaussian,60,0.09799621817286455,0.014234280762792805,0.022592107567982272,0.00764208707626758
nat,walk,cumulative,abs,binary,15,1752.8513238289206,670,2068.1391951750575,837
nat,walk,cumulative,abs,binary,30,7317.382936507936,2979,8862.370863349877,3866
nat,walk,cumulative,abs,binary,45,15881.526211671613,7749,18859.207425916153,9899
nat,walk,cumulative,abs,binary,60,26427.1137487636,13411,30943.115469667107,15875
nat,walk,cumulative,rel,binary,15,0.008519077566772879,0.0032562841423822387,0.010051416217145831,0.00406792511518498
nat,walk,cumulative,rel,binary,30,0.03556340002968534,0.01447831411963685,0.04307223538244269,0.0187892455141041
nat,walk,cumulative,rel,binary,45,0.07718621188043902,0.037661113163164145,0.09165811653568377,0.0481103831723012
nat,walk,cumulative,rel,binary,60,0.12843909168512024,0.06517914422908686,0.15038742719370082,0.0771544936721165
nat,walk,gravity,abs,gaussian,15,3604.646282892023,1527.8903448416725,4353.914473453821,2024.79915149928
nat,walk,gravity,abs,gaussian,30,12039.557194992689,6097.7574268472745,14275.957629104603,7288.37008887793
nat,walk,gravity,abs,gaussian,45,18200.14023218151,9303.646046033811,21416.042905649643,10818.5606630199
nat,walk,gravity,abs,gaussian,60,21522.87700133387,11204.437134796397,25251.738346289647,12573.6268943858
nat,walk,gravity,rel,gaussian,15,0.017519033626684145,0.007425738957025177,0.021160571130143576,0.0098407781619942
nat,walk,gravity,rel,gaussian,30,0.05851375996322192,0.029635866885278066,0.06938294693279712,0.0354223939466063
nat,walk,gravity,rel,gaussian,45,0.08845496720475471,0.045216888188115104,0.10408465806902177,0.0525795634781969
nat,walk,gravity,rel,gaussian,60,0.10460388519087593,0.05445497159157642,0.12272661961881864,0.06110940577376
nat,walk,pfca,abs,binary,15,2.7031885334085377,0.6955595500657519,2.3256156966960337,0.763842117061969
nat,walk,pfca,abs,binary,30,9.297068800149102,3.0394588532901325,9.82388453350172,4.15767207194101
nat,walk,pfca,abs,binary,45,20.244759654197026,8.831468701426129,21.32895018734867,11.0372256868405
nat,walk,pfca,abs,binary,60,33.18961040703195,16.49573089733116,35.86271320464121,19.3396540136885
nat,walk,pfca,abs,gaussian,15,62.96515067217884,16.193827715264998,71.14068507565776,18.8786779495191
nat,walk,pfca,abs,gaussian,30,35.877096355282895,15.979621217316625,39.19982774999206,19.1993863420075
nat,walk,pfca,abs,gaussian,45,34.78858901071004,16.427997537712187,37.79156137840489,18.9922055540089
nat,walk,pfca,abs,gaussian,60,34.51790788212178,16.73377183144651,37.4129921931625,19.0736405279169
nat,walk,pfca,rel,binary,15,1.3137835754041376e-5,3.380506765614377e-6,1.1302784349890324e-5,3.71236861652622e-6
nat,walk,pfca,rel,binary,30,4.518492194710775e-5,1.477215173939099e-5,4.7745312571695216e-5,2.02068084135627e-5
nat,walk,pfca,rel,binary,45,9.839207437059928e-5,4.292204699462533e-5,1.0366137652048383e-4,5.3642302955153e-5
nat,walk,pfca,rel,binary,60,1.6130567471680994e-4,8.017132378803613e-5,1.742972900165303e-4,9.39931472894521e-5
nat,walk,pfca,rel,gaussian,15,3.060185397858572e-4,7.87040364084887e-5,3.4575266371652717e-4,9.17527457256123e-5
nat,walk,pfca,rel,gaussian,30,1.7436719393496613e-4,7.766296592719835e-5,1.905160858006185e-4,9.33114287894761e-5
nat,walk,pfca,rel,gaussian,45,1.6907691153944496e-4,7.984213115395023e-5,1.8367173437666405e-4,9.23045041408702e-5
nat,walk,pfca,rel,gaussian,60,1.6776136726084188e-4,8.132823262236101e-5,1.818318405935307e-4,9.27002883411267e-5
poa,walk,2sfca,abs,binary,15,27.49081970027697,1.7511792452830188,4.199078827173437,1.52340252340252
poa,walk,2sfca,abs,binary,30,116.86956637284902,8.449536612689684,17.499072709390294,7.43211920529801
poa,walk,2sfca,abs,binary,45,237.8144462226597,21.220379062401918,39.08090676162015,18.5990675990676
poa,walk,2sfca,abs,binary,60,394.840240537616,41.92208077260755,67.77593235856811,34.7959183673469
poa,walk,2sfca,abs,gaussian,15,183109.77390189518,23841.740343571317,32889.137842795724,18052.8606129413
poa,walk,2sfca,abs,gaussian,30,1303.5647713535611,155.1543356182849,231.22619092165104,123.871421184014
poa,walk,2sfca,abs,gaussian,45,653.6344382845522,74.84698082671105,114.23621751648506,59.4925779671866
poa,walk,2sfca,abs,gaussian,60,526.5344510932218,59.32642942687576,91.47055022913753,47.1172720258319
poa,walk,2sfca,rel,binary,15,5.853170433167893e-5,3.7284994385105815e-6,8.940411492169968e-6,3.24353173350563e-6
poa,walk,2sfca,rel,binary,30,2.488312454443913e-4,1.7990215793698783e-5,3.725791231660747e-5,1.58239953782794e-5
poa,walk,2sfca,rel,binary,45,5.063393890712701e-4,4.5181081052819445e-5,8.320858033789427e-5,3.95999514537053e-5
poa,walk,2sfca,rel,binary,60,8.406687202987945e-4,8.925782728575043e-5,1.4430420325282667e-4,7.40852556610477e-5
poa,walk,2sfca,rel,gaussian,15,0.3898656810934716,0.05076231672089858,0.07002545987811913,0.0384370022886967
poa,walk,2sfca,rel,gaussian,30,0.0027754671779863503,3.3034474043333226e-4,4.923120950311302e-4,2.63739149248232e-4
poa,walk,2sfca,rel,gaussian,45,0.001391676861577503,1.593594297889835e-4,2.43224486593861e-4,1.26667812072175e-4
poa,walk,2sfca,rel,gaussian,60,0.0011210636549888258,1.2631405917056464e-4,1.947532761641852e-4,1.00319097982498e-4
poa,walk,bfca,abs,binary,15,210.34839873745707,12.883600713012477,54.596841050525924,17.3461538461538
poa,walk,bfca,abs,binary,30,4196.122193519979,219,936.4841581845294,340.693862815884
poa,walk,bfca,abs,binary,45,19061.528146234225,1211.4361578266494,4707.001387298052,1949.3353115727
poa,walk,bfca,abs,binary,60,55885.266281450095,4122.782970407594,14238.86580687326,5996.52625437573
poa,walk,bfca,abs,gaussian,15,2786751.6378141213,260892.83829267818,831065.6594609956,388917.302805814
poa,walk,bfca,abs,gaussian,30,77741.7427434331,6557.708914674553,21291.59695069206,9337.48794826435
poa,walk,bfca,abs,gaussian,45,61673.63271153471,4958.2625127594,16305.17175589851,7154.15093107757
poa,walk,bfca,abs,gaussian,60,59702.98295110474,4705.267738555505,15574.534177683714,6666.39676804791
poa,walk,bfca,rel,binary,15,4.478604281639117e-4,2.7430942979625184e-5,1.1624412049746404e-4,3.69323272017481e-5
poa,walk,bfca,rel,binary,30,0.008934116415896939,4.662808671546647e-4,0.001993902490204971,7.25383697662388e-4
poa,walk,bfca,rel,binary,45,0.04058459302885453,0.0025793127953147275,0.01002184789300249,0.00415040072810652
poa,walk,bfca,rel,binary,60,0.1189873535291502,0.008777967207909302,0.030316487195103967,0.0127674222000275
poa,walk,bfca,rel,gaussian,15,5.9333742932632445,0.5554764332125648,1.7694521294791612,0.828057978099307
poa,walk,bfca,rel,gaussian,30,0.16552277269645135,0.013962256617727516,0.04533271364966351,0.0198807852856755
poa,walk,bfca,rel,gaussian,45,0.1313115750744872,0.01055681709602703,0.0347159343627676,0.0152321630132338
poa,walk,bfca,rel,gaussian,60,0.1271157929779054,0.01001815671839511,0.03316030731461336,0.0141936678803764
poa,walk,cumulative,abs,binary,15,1990.1482118294361,463.5,3539.484696820517,1265
poa,walk,cumulative,abs,binary,30,7758.42199488491,2026,14687.366938123901,6114
poa,walk,cumulative,abs,binary,45,16953.3388507183,4465,32031.214414221136,15680
poa,walk,cumulative,abs,binary,60,29224.973618870266,8145,54777.14791776732,31454
poa,walk,cumulative,rel,binary,15,0.004237296958804268,9.868547119917218e-4,0.007536045633397883,0.00269335752032261
poa,walk,cumulative,rel,binary,30,0.016518738518387033,0.0043136303052755745,0.03127140726998706,0.013017539825496
poa,walk,cumulative,rel,binary,45,0.03609597050447396,0.009506593935367935,0.0681988238953426,0.0333848584337221
poa,walk,cumulative,rel,binary,60,0.06222395452775813,0.017341815812670067,0.11662801840801774,0.0669698556871362
poa,walk,gravity,abs,gaussian,15,3687.9851619069827,896.4986866607012,7168.505320582388,3000.04658754392
poa,walk,gravity,abs,gaussian,30,12919.087113733765,3477.3056444442354,24535.506172514062,12078.4817793764
poa,walk,gravity,abs,gaussian,45,19885.717793872336,5558.719884097468,37465.47451917435,20227.0179875085
poa,walk,gravity,abs,gaussian,60,23682.048320538757,6602.270409946279,44487.094567250126,24542.8050253158
poa,walk,gravity,rel,gaussian,15,0.007852223376016093,0.001908767968124063,0.015262725466136912,0.0063875083303396
poa,walk,gravity,rel,gaussian,30,0.027506498366385544,0.007403657950928165,0.052239438786294445,0.0257167349680341
poa,walk,gravity,rel,gaussian,45,0.04233940519141434,0.011835272729802945,0.07976910478155987,0.0430660798500844
poa,walk,gravity,rel,gaussian,60,0.050422310625111794,0.014057134118444451,0.09471909147036056,0.0522549790393248
poa,walk,pfca,abs,binary,15,5.250851865841693,0.7233245429973725,4.473840015981962,1.75238413996598
poa,walk,pfca,abs,binary,30,12.592295559500014,3.210998548514774,18.217994657212873,8.6113589180484
poa,walk,pfca,abs,binary,45,25.330726384715287,6.997303088588125,40.437728047696794,22.8020936465599
poa,walk,pfca,abs,binary,60,43.308420325622954,12.522644083635008,71.15744487228544,43.0172646501716
poa,walk,pfca,abs,gaussian,15,63.125901872194234,14.555137497585143,92.48786169199913,41.1859109826132
poa,walk,pfca,abs,gaussian,30,44.55045564003924,12.880421229220168,75.19829403955026,42.472126854566
poa,walk,pfca,abs,gaussian,45,44.26022060222999,13.028188370617722,74.07512005627218,43.4469337682752
poa,walk,pfca,abs,gaussian,60,44.41388728656784,13.051927890752907,73.8423612371128,43.6549704276781
poa,walk,pfca,rel,binary,15,1.1179779731987918e-5,1.5400565988267874e-6,9.525415534992274e-6,3.73106482361377e-6
poa,walk,pfca,rel,binary,30,2.6810714579687217e-5,6.836653824812049e-6,3.8788595189882496e-5,1.83347575510852e-5
poa,walk,pfca,rel,binary,45,5.393257106996617e-5,1.4898212565711803e-5,8.609743789883365e-5,4.8548767116255e-5
poa,walk,pfca,rel,binary,60,9.220953326269488e-5,2.666241708852312e-5,1.5150390456419863e-4,9.15896231219347e-5
poa,walk,pfca,rel,gaussian,15,1.344036541775662e-4,3.0989872757668386e-5,1.9691927100925135e-4,8.76904214042361e-5
poa,walk,pfca,rel,gaussian,30,9.485399583549278e-5,2.7424173425014306e-5,1.601074235311094e-4,9.04289504093606e-5
poa,walk,pfca,rel,gaussian,45,9.423604585782902e-5,2.7738789821488357e-5,1.5771603294257759e-4,9.25044472725235e-5
poa,walk,pfca,rel,gaussian,60,9.456322318580088e-5,2.778933449744484e-5,1.5722045767300894e-4,9.29473856923698e-5
rec,walk,2sfca,abs,binary,15,31.341685829908215,1.646674400788646,2.6454138560759763,0.884852638793694
rec,walk,2sfca,abs,binary,30,110.64086356864338,7.487100024716238,11.260139745564766,4.55674846625767
rec,walk,2sfca,abs,binary,45,258.7564267175781,18.506938775510203,24.991203793110337,11.1145833333333
rec,walk,2sfca,abs,binary,60,434.82001903449776,34.568302387267906,43.14914241463598,21.2853535353535
rec,walk,2sfca,abs,gaussian,15,185541.7088860064,17376.17535298856,20118.081787144176,10492.8378296743
rec,walk,2sfca,abs,gaussian,30,1432.6540227245582,121.98749919378656,145.5602803490409,73.7463975631576
rec,walk,2sfca,abs,gaussian,45,718.8542138664395,59.240113131239525,72.2429069628943,37.1557353293616
rec,walk,2sfca,abs,gaussian,60,578.0589405762873,47.079816535794095,57.93203914456386,29.6539033740075
rec,walk,2sfca,rel,binary,15,6.860373695123403e-5,3.6044014367674494e-6,5.790539707860936e-6,1.93685170612233e-6
rec,walk,2sfca,rel,binary,30,2.421815068121628e-4,1.6388494333417763e-5,2.4647291448557115e-5,9.97425520849833e-6
rec,walk,2sfca,rel,binary,45,5.663912888831985e-4,4.0509791541465823e-5,5.4703182860736516e-5,2.43286833854656e-5
rec,walk,2sfca,rel,binary,60,9.517764414097763e-4,7.566646978395123e-5,9.444904884663923e-5,4.65914565916536e-5
rec,walk,2sfca,rel,gaussian,15,0.40613177794512084,0.03803466634195517,0.04403641841025668,0.0229677462228916
rec,walk,2sfca,rel,gaussian,30,0.00313593277178896,2.670181288730605e-4,3.1861653000440167e-4,1.61423303359646e-4
rec,walk,2sfca,rel,gaussian,45,0.0015734981730727076,1.2967053400614098e-4,0.00015813231658219921,8.13300952156427e-5
rec,walk,2sfca,rel,gaussian,60,0.0012653117549842013,1.0305289150246819e-4,1.2680729416059908e-4,6.49093541964612e-5
rec,walk,bfca,abs,binary,15,208.37626290080252,9.54780483240151,23.772359989412156,6.86823679185232
rec,walk,bfca,abs,binary,30,2813.5125769805086,181.11009433429362,425.4653636534987,156.800589753041
rec,walk,bfca,abs,binary,45,15689.429246668295,1024.3706965572458,2122.0887984710357,858.815712187959
rec,walk,bfca,abs,binary,60,46108.93812389512,3385.465648854962,6366.519399959916,2789.04155374887
rec,walk,bfca,abs,gaussian,15,2049204.2305786558,193672.23646024714,350563.14800138987,164878.487918636
rec,walk,bfca,abs,gaussian,30,64091.19124537079,5195.022929085324,9319.625779608077,4043.71678344411
rec,walk,bfca,abs,gaussian,45,50911.18949822472,3938.424369272842,7202.430803689616,3143.5071939742
rec,walk,bfca,abs,gaussian,60,49131.55899147055,3717.334393275666,6899.815221697509,2994.65081055787
rec,walk,bfca,rel,binary,15,4.561142755533041e-4,2.0899165882096156e-5,5.2035258737339204e-5,1.50338661661074e-5
rec,walk,bfca,rel,binary,30,0.006158490573470362,3.964314280461105e-4,9.313000598740041e-4,3.43220414868395e-4
rec,walk,bfca,rel,binary,45,0.03434255205016142,0.002242242430370615,0.004645034811067581,0.0018798595432383
rec,walk,bfca,rel,binary,60,0.10092773819887692,0.007410437207875133,0.013935658234216221,0.00610492601252678
rec,walk,bfca,rel,gaussian,15,4.485497964497519,0.42392866921654354,0.7673467892187821,0.360902105760163
rec,walk,bfca,rel,gaussian,30,0.1402890466374612,0.011371372568048061,0.020399705329764144,0.00885128145378715
rec,walk,bfca,rel,gaussian,45,0.1114393741027703,0.008620807154351949,0.015765382594521225,0.00688081495711774
rec,walk,bfca,rel,gaussian,60,0.10754394538147131,0.008136863864313892,0.015102988111435693,0.00655498359543456
rec,walk,cumulative,abs,binary,15,3090.0926791277257,1125.5,3644.3165159054374,1535
rec,walk,cumulative,abs,binary,30,12635.618834080717,5599.5,15217.285484697055,8521
rec,walk,cumulative,abs,binary,45,27574.240264511387,13596,33341.418979536116,23006
rec,walk,cumulative,abs,binary,60,47266.81692195478,26869,57761.593046630354,44054
rec,walk,cumulative,rel,binary,15,0.006763896060483015,0.002463604107247221,0.007977035216964475,0.0033599576229449
rec,walk,cumulative,rel,binary,30,0.02765807415126752,0.01225673140695763,0.03330907776210855,0.0186515953779241
rec,walk,cumulative,rel,binary,45,0.06035718486883336,0.02976025005964746,0.07298094779159095,0.0503577752921631
rec,walk,cumulative,rel,binary,60,0.10346221617541557,0.0588134862351182,0.12643420512733988,0.0964296893297815
rec,walk,gravity,abs,gaussian,15,6024.030301098322,2557.5423896680736,7506.950375884593,4203.61994185146
rec,walk,gravity,abs,gaussian,30,20845.712315891265,10589.681300480963,25632.65542373657,17877.0154134474
rec,walk,gravity,abs,gaussian,45,31985.51408691567,17434.009008547077,39295.96936179739,29731.5251592603
rec,walk,gravity,abs,gaussian,60,38044.72660453711,21077.361359615243,46739.31893572908,35581.4405923888
rec,walk,gravity,rel,gaussian,15,0.013185984710766357,0.0055981980769836855,0.01643194471695278,0.00920129307334659
rec,walk,gravity,rel,gaussian,30,0.045629127036804704,0.023179726651536194,0.05610725471485577,0.0391309538852874
rec,walk,gravity,rel,gaussian,45,0.07001301099683632,0.03816125828453276,0.0860148480835051,0.0650792603261464
rec,walk,gravity,rel,gaussian,60,0.083276005972488,0.04613618304352019,0.10230757716570411,0.0778841254421875
rec,walk,pfca,abs,binary,15,6.963418775126354,0.8749206574486397,2.851546643953286,1.05552892713478
rec,walk,pfca,abs,binary,30,14.880101780859654,4.233892069228122,11.910852190562077,6.04944960691841
rec,walk,pfca,abs,binary,45,25.19738652615793,11.041496248742627,25.774648827606377,16.4654310405649
rec,walk,pfca,abs,binary,60,42.88256705825077,19.790210516375154,44.47162670051263,30.2732962547641
rec,walk,pfca,abs,gaussian,15,53.47240059466696,20.339822951051538,56.66327380691035,31.9272702878671
rec,walk,pfca,abs,gaussian,30,42.89473529588042,20.217917557448338,47.62228598507894,31.0736899758013
rec,walk,pfca,abs,gaussian,45,42.79561178468268,19.865468921281963,46.51285614204543,31.2323146157064
rec,walk,pfca,abs,gaussian,60,43.1820025929244,20.27334360664751,46.20784239049005,31.3816728691892
rec,walk,pfca,rel,binary,15,1.5242209768888224e-5,1.9151116172420322e-6,6.241743246601816e-6,2.31044460258329e-6
rec,walk,pfca,rel,binary,30,3.257101720442695e-5,9.267555656500962e-6,2.6071634275862537e-5,1.32416249650727e-5
rec,walk,pfca,rel,binary,45,5.515449572433447e-5,2.4168703250606054e-5,5.641806371794387e-5,3.60411404168206e-5
rec,walk,pfca,rel,binary,60,9.386554272235536e-5,4.3318741813797395e-5,9.734383135970508e-5,6.6265141708706e-5
rec,walk,pfca,rel,gaussian,15,1.1704560260274566e-4,4.45217870838666e-5,1.2403009691761723e-4,6.98855212922092e-5
rec,walk,pfca,rel,gaussian,30,9.389217774696876e-5,4.4254948675713385e-5,1.0424030150985539e-4,6.80171215030749e-5
rec,walk,pfca,rel,gaussian,45,9.367520654367108e-5,4.348347474621259e-5,1.018118733286026e-4,6.83643345767141e-5
rec,walk,pfca,rel,gaussian,60,9.452097640789754e-5,4.437627061481208e-5,1.0114422949821726e-4,6.86912644805181e-5
rio,walk,2sfca,abs,binary,15,36.880118151842424,1.3925502425502425,2.5603730941197393,0.937395659432387
rio,walk,2sfca,abs,binary,30,107.74606641654954,7.492560873949197,10.238345449115432,4.96687370600414
rio,walk,2sfca,abs,binary,45,194.92331729363002,18.758541216393642,22.270921732911738,11.7915578764143
rio,walk,2sfca,abs,binary,60,312.2341819656486,34.885714285714286,38.12663363951596,21.5100755667506
rio,walk,2sfca,abs,gaussian,15,145337.23908937792,16346.020581559927,18303.30226670803,9726.7790488369
rio,walk,2sfca,abs,gaussian,30,1005.4517067116735,120.30039036198936,128.80809843642348,73.517881862035
rio,walk,2sfca,abs,gaussian,45,510.2088546170409,58.915207488297945,63.95037334879675,36.14698775291993
rio,walk,2sfca,abs,gaussian,60,414.06857517393706,47.230332658607225,51.31780853279177,28.835050347713597
rio,walk,2sfca,rel,binary,15,2.1369781297585664e-5,8.068980149867526e-7,1.4835801999410938e-6,5.43163667450872e-7
rio,walk,2sfca,rel,binary,30,6.243228032830411e-5,4.341482491349958e-6,5.932497347105111e-6,2.87800067215172e-6
rio,walk,2sfca,rel,binary,45,1.1294618534611926e-4,1.0869431643511495e-5,1.290464213722145e-5,6.83248930872008e-6
rio,walk,2sfca,rel,binary,60,1.8092068346324276e-4,2.0214145779750742e-05,2.2092061070279562e-5,1.24637781436456e-5
rio,walk,2sfca,rel,gaussian,15,0.0842140743949804,0.009471522934812484,0.010605648410690205,0.005636075788797298
rio,walk,2sfca,rel,gaussian,30,5.825980000728201e-4,6.970674609732685e-5,7.463644453662749e-5,4.2599132963323826e-5
rio,walk,2sfca,rel,gaussian,45,2.9563494331465856e-4,3.413777293074946e-5,3.7055344745268015e-5,2.0944976902353466e-5
rio,walk,2sfca,rel,gaussian,60,2.3992750937615684e-4,2.736709994721729e-5,2.973554315910862e-5,1.6708154705429748e-5
rio,walk,bfca,abs,binary,15,350.8069389645241,8.59764705882353,24.016724172671392,7.61076208686151
rio,walk,bfca,abs,binary,30,3455.216941070898,192.1549010791367,373.34321438011557,162.334136269787
rio,walk,bfca,abs,binary,45,11780.060826237754,1067.5160359085153,1746.9169702023012,852.718208092486
rio,walk,bfca,abs,binary,60,30703.07918145082,3561.046153846154,5102.781683495653,2773.73237410072
rio,walk,bfca,abs,gaussian,15,1499893.0170939618,211937.28234703216,287239.5303385872,159541.34175852
rio,walk,bfca,abs,gaussian,30,41639.72363005065,5587.2383901874655,7474.025497688922,4183.61635620366
rio,walk,bfca,abs,gaussian,45,33686.57823987618,4234.502714545561,5799.512990825352,3237.53189382273
rio,walk,bfca,abs,gaussian,60,32873.41326760183,4017.6374428654485,5567.301314621038,3102.69324037858
rio,walk,bfca,rel,binary,15,2.0327124583717883e-4,4.9818126006115e-6,1.3916228276204346e-5,4.40997289202183e-6
rio,walk,bfca,rel,binary,30,0.002002087684816957,1.1134205683436022e-4,2.163296442650398e-4,9.40627406597532e-5
rio,walk,bfca,rel,binary,45,0.006825827468678568,6.185604971520658e-4,0.0010122319414640811,4.94098243947606e-4
rio,walk,bfca,rel,binary,60,0.01779056359225036,0.0020634092652574445,0.0029567510639924703,0.00160720890232843
rio,walk,bfca,rel,gaussian,15,0.869096612248045,0.12280474140331576,0.16643780581408418,0.092444486410427
rio,walk,bfca,rel,gaussian,30,0.024127682660952617,0.0032374642067087836,0.004330742370200678,0.00242415076321029
rio,walk,bfca,rel,gaussian,45,0.01951931950668654,0.0024536363072728065,0.0033604644035082443,0.00187595246387501
rio,walk,bfca,rel,gaussian,60,0.019048139952846307,0.0023279760963221545,0.003225911886219628,0.00179782168016388
rio,walk,cumulative,abs,binary,15,2479.5507315521627,750,3786.390067737809,1558
rio,walk,cumulative,abs,binary,30,9647.737060998152,4078,15014.347774083642,8373
rio,walk,cumulative,abs,binary,45,20862.780312308634,10179,32780.81936235945,20693
rio,walk,cumulative,abs,binary,60,35699.63274674828,19287,55705.2959786279,38201
rio,walk,cumulative,rel,binary,15,0.001436748565483952,4.345793011617174e-4,0.0021939823327508864,9.02766068279941e-4
rio,walk,cumulative,rel,binary,30,0.005590275773014104,0.0023629525201833102,0.008699899684080342,0.00485164331816941
rio,walk,cumulative,rel,binary,45,0.012088709984551364,0.005898110275366829,0.018994487426670217,0.0119903326385859
rio,walk,cumulative,rel,binary,60,0.02068576193441577,0.011175641308674721,0.03227782479653166,0.022135151844905
rio,walk,gravity,abs,gaussian,15,4737.394763736189,1940.0582557833875,7413.546251218814,4091.74625339062
rio,walk,gravity,abs,gaussian,30,16014.570307529199,8263.616911365116,25044.02524666295,16273.5555360331
rio,walk,gravity,abs,gaussian,45,24448.19753223852,13078.577762295394,38161.72235950404,25698.0789471217
rio,walk,gravity,abs,gaussian,60,29034.796167383596,15630.411609307877,45279.96685384724,30862.3558253275
rio,walk,gravity,rel,gaussian,15,0.0027450316076688694,0.0011241455480151532,0.004295698331979656,0.00237091763643943
rio,walk,gravity,rel,gaussian,30,0.009279467696868304,0.004788262483212269,0.014511486653294922,0.00942953385635419
rio,walk,gravity,rel,gaussian,45,0.014166240797631785,0.007578238912170013,0.022112392845494336,0.0148904709200517
rio,walk,gravity,rel,gaussian,60,0.016823895237059298,0.009056871138724016,0.02623698180262755,0.0178828547023668
rio,walk,pfca,abs,binary,15,6.6061831477734225,0.7708974574398819,2.6769629020719994,1.0463450721139
